label,source,text
0,translated,شعب يصدق عبدالمجيد الزنداني وولده محمد الزنداني وعلاجهم مره ايدز ومره علاج كورونا لاتنتظرو منه تحرير صنعاء اغسلوا يداتكم ياتحالف
0,translated,أبل اها تحوس كيفاش تسلك من حرب واشنطن وبكين
1,paraphrased,أسهم الطاقة تهبط بوول ستريت بعد إعلان ضد إيران
0,paraphrased,خطة مصرية باش يجيبو سياح من سواق جداد
1,translated,فولكس فاجن حطت بزاف دعاوى ضد المساهمين
0,manual, لقاو لجرثومة اللي تدير لعمى النهاشي فعام 1880
0,paraphrased, معلومات خاطئة شرب الماء او المشروبات الساخنة كل دقيقة كفيل بالقضاء على فيروس كورونا️ منظمة الصحة العالمية 
1,manual,لمسرح تع لوبيرا فبارما خدموه فعام 1800
1,manual,لاقتصاد تع لهند بدا يتسقم فلقرن التسعطاعش
0,manual, سوق لاسهم تع هولندا طاخ مرة فعام 1637
0,paraphrased,جماعة فرانسا شافوا بلي  ميلينشون من أقصى اليسار هو أقوى معارضة لماكرون فاستطلاع الرأي
1,translated,المواطنين يشدوا بجودة المياه اللي ف جنوب غرب إيران
0,manual, لكوادور دات قرض من الصندوق تع الصندوق
1,translated,الملياردير الماريكاني ولا مدمن بشراء ليطوموبيل تاع تسلا
1,manual,صعود للدولار و هبوط لليورو لأدنى مستوى
0,manual, كتاشفو لاشعة تع الرنين المغناطيسي فعام 1977
1,paraphrased,طلقوا سراح طاقم الصليب الأحمر الي تخطف فأفغانستان مور سبعة شهر.
0,paraphrased,إسرائيل سارة نتنياهو تقدر تواجه لائحة اتهام المدعي العام
1,manual,بقا متحف اللوفر تع ابو ظبي كيما راه
1,manual,النمر لبنغالي مزاله حي
1,translated,إعصار إيرما الخطير رايح نحو جزر الكاريبي علا حسب NHC
1,translated,فرنسا دارت مبعوثا للوساطة بين الدول العربية القطرية
0,manual,زادت حرمة السياح فمدن ايطاليا كي نحاو القيود على السفر
0,translated,المشاريع السياحية المصرية راح تكون تحت التقييم
1,paraphrased,العفسة تاع غزة خلات الحالة كالم 
0,translated,تقتل خمسة مشكوك فيهم من جيش تاع القاعدة فضربات بطائرة مسيرة باليمن
1,manual,مراكش مشهورة بلمنتجات تع لتكنولوجيا
1,manual,لقاو مضادات لستطباب باش بعالجو الذهان فعام 1990
1,youtube,الله يرحمو ويغفر له ويسكنه فسيح جناته ويجعل قبره روضة من رياض الجنة يارب العالمين 😢😢😢😢😢😢😢😢😢😢.
0,manual,اتفاق بين بومبيو وأوغلو باش يتعاونو باش يحلو الخلافات الحالية
0,translated,الحرب فسوريا:   آلاف مدني ومسلح خرجو من الغوطة الشرقية
1,manual,خدمو اللقاح تع لكبد فعام 1970
1,translated,الماريكان ما تطلبش الفحص المعزز للبضائع القادمة من تركيا
0,manual,مور الهدنة تاع المتمردين ، قالت ميانمار حنا مانتفاوضوش مع الإرهابيين
0,translated,محكمة فالهند حكمت بالإعدام على زوج من االعب ف تفجيرات مومباي 
1,paraphrased,احتجاجات فلسطينية على حدود غزة بلا ما يصراو ضحايا
0,translated,بوتين يحافظ علا تكريم الدبلوماسي الأمريكي تيلرسون الدولة الروسية
1,manual,الارجنتين جابت كثر من 70 مليون سايح فعام 2022
0,paraphrased,تبجحوا بالبداية وقالوا لن يصلنا كورونا فلدينا الساونا والفودكا وثلجنا صرع الجبابرة نابليون وهتلر ومناعتنا اضعاف الاوربيين والامريكيين هلا اوقفوا كبريائهم الفارغة هذه واتبعوا النصائح فلا يضطر الفايروس لكسر انوفهم بعدها روسيا كوفيد 
1,translated,الأمم المتحدة تدعم تصاعد الاشتباكات جنوب غربي سوريا
1,manual,لقاو لرجوثومة اللي تدير الزهري فعام 1900
1,paraphrased,مصر تقول استئناف المناورات العسكرية الأمريكية المعالقة
0,youtube,سبحان الله الجزائر تمتلك سحر خاص تحية من بلاد المغرب لشعب الجزائري
0,paraphrased,محكمة الاتحاد الأوروبي رفضت دعوى المجر السلوفاكية ضد واحد من لاجئين
0,paraphrased,لارميالسوري يستولي علا حقل نفط تابع لتنظيم الدولة فشرق تلفزيون الدولة
0,translated,قرار تاع محكمة اللاجئين فالاتحاد الأوروبي دار نزاع جديد بين الشرق والغرب
0,translated,تتهم الماريكان وزيرًا تركيًا سابقًا بالتهرب من عقوبات إيران
1,translated,ترفض بريطانيا الدعوة نتاع ايرلاندا للدور فحكم أيرماراحشدا الشمالية
0,youtube,و لله غير عيب عليكم تقولوا رئيسنا مات لان قد كشف لرئيس بخطته من يكره لجزائر وضحك عليكم جعلكم تتخبطون فلبحث عنه  سيشهد لتاريخ كذبكم هاهو لرئيس حي يتكلم 
1,paraphrased,مجلس الأمن يُصوت على الهدنة الإنسانية فسوريا
0,translated,فتاة لبنانية طلقت مشروع تاع رسم  على إنستغرام بسبة نيف أختها!
0,translated,قالوا  واحد الخبراء بولنديون تاع القانون  بلي بولندا تقدر تطالب بتعويضات ألمانية
0,manual, فناة السويس خفروها فوقت جمال عبد الناصر
1,paraphrased,الباجي قائد السبسي ما عينش حكومة جديدة بعد الاحتجاجات فتونس.
1,translated,بيل غيتس وراء تفشي فيروس كورونا المستجد اليكم حقيقة هذه الاتهامات 
0,paraphrased,الناتو راه يأكد على الشركاء التجاريين باش يزيدوا الضغط على كوريا الشمالية
1,translated,هشام جنينة بريء قالت مصر
0,paraphrased,العالم يتسنى موقف أميركي والنفط هبط بزاف
1,translated,عطو سداح الزنداني فرصة يمكنه لقى علاج كورونا وحنا حاقرينه ماتدري 
0,manual, لاتحاد تع لجمهوريات لاشتراكية خسر فعام 1991
0,manual, لقاو لجرثومة اللي تدير مرض لبروسيلوز فعام 1886
1,paraphrased,البابا فرنسيس ما باركش ضحايا الحرب فكولومبيا.
0,translated,فرانسيس ماكرون يشجع  باش تستمر العلاقات بين الاتحاد الأوروبي وتركيا
1,youtube,واحد قال ان المنتخب الجزائري غادي اكون بالمربع مباشر.
0,youtube,طز طز طز الرئيس،فاحسن حالته.
0,translated,خبراء يؤكدون ان الغرغرة بالماء والملح لا تقتل فيروس كورونا المستجد كورونا الجديد 
0,youtube,يا لكذابين حرام عليكم تنشروا خبر كاذب تدو ذنوب غير علاجل تزيدو عدد لمشتركين و ليجام و لمشاهدات كللاب لله لا تربحكم واش دارلكم مسكين ربي يشافيه ان شاء لله فعديانو ما تحبو حتا واحد مايرضيكم ولو😑😧😦😤😣😯
1,paraphrased,أمين عام الأمم المتحدة حذر انو العنف فميانمار يمكن يهز الاستقرار فالمنطقة
